[2024-11-09 06:13:30] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:30] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:30] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:30] [class-ss-page.php:119] Checking Content Identical:84dab387a5b70ba31a21c78f493c98ee8e75cf64===. Value: FALSE
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/book.svg
[2024-11-09 06:13:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 311
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd8b28261-nR5SXv.tmp
[2024-11-09 06:13:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/book.svg?simply_static_page=256
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/book.svg?simply_static_page=256
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:103] Filesize: 288 bytes
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/book.svg
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd8b28261-nR5SXv.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/book.svg
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:31] [class-ss-page.php:119] Checking Content Identical:c22da13ab6e0a77a1eb7bfa88ddd8cd0080318c3===. Value: FALSE
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-11-09 06:13:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 311
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd8b6b9b0-eIyZru.tmp
[2024-11-09 06:13:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg?simply_static_page=257
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg?simply_static_page=257
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:103] Filesize: 1252 bytes
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd8b6b9b0-eIyZru.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/clouds-negative.svg
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:31] [class-ss-page.php:119] Checking Content Identical:e8100b941ebe36c96132fa8241e897bb5947c1e6===. Value: FALSE
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-11-09 06:13:31] [class-ss-task.php:58] [PAGES STATUS] Remaining:43; Total: 311
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd8bba463-NinH24.tmp
[2024-11-09 06:13:31] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/clouds.svg?simply_static_page=258
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/clouds.svg?simply_static_page=258
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:103] Filesize: 1193 bytes
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-11-09 06:13:31] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd8bba463-NinH24.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/clouds.svg
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:31] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:31] [class-ss-page.php:119] Checking Content Identical:16328400ad1acb9a5d9165010c7c09eaa385d575===. Value: FALSE
[2024-11-09 06:13:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg
[2024-11-09 06:13:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:42; Total: 311
[2024-11-09 06:13:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd8c404c0-5euscA.tmp
[2024-11-09 06:13:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg?simply_static_page=259
[2024-11-09 06:13:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg?simply_static_page=259
[2024-11-09 06:13:32] [class-ss-url-fetcher.php:103] Filesize: 215 bytes
[2024-11-09 06:13:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg
[2024-11-09 06:13:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd8c404c0-5euscA.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical-negative.svg
[2024-11-09 06:13:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:32] [class-ss-page.php:119] Checking Content Identical:157093885485eb1f089312d04d01ae56622ff1a9===. Value: FALSE
[2024-11-09 06:13:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg
[2024-11-09 06:13:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 311
[2024-11-09 06:13:32] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:32] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd8c90163-YmUaYV.tmp
[2024-11-09 06:13:32] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg?simply_static_page=260
[2024-11-09 06:13:32] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg?simply_static_page=260
[2024-11-09 06:13:32] [class-ss-url-fetcher.php:103] Filesize: 234 bytes
[2024-11-09 06:13:32] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:32] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg
[2024-11-09 06:13:32] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd8c90163-YmUaYV.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/curve-asymmetrical.svg
[2024-11-09 06:13:32] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:32] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:32] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:32] [class-ss-page.php:119] Checking Content Identical:cd59038548a87f8a043947ac9c0e5dc4242b3595===. Value: FALSE
[2024-11-09 06:13:32] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/curve-negative.svg
[2024-11-09 06:13:32] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 311
[2024-11-09 06:13:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd8d1fe8f-fqEsWF.tmp
[2024-11-09 06:13:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/curve-negative.svg?simply_static_page=261
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/curve-negative.svg?simply_static_page=261
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:103] Filesize: 213 bytes
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/curve-negative.svg
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd8d1fe8f-fqEsWF.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/curve-negative.svg
[2024-11-09 06:13:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:33] [class-ss-page.php:119] Checking Content Identical:92acee6c2a12fb3d0394d0adae67a027d6f319c2===. Value: FALSE
[2024-11-09 06:13:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/curve.svg
[2024-11-09 06:13:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 311
[2024-11-09 06:13:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd8d7128a-4oC9Fo.tmp
[2024-11-09 06:13:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/curve.svg?simply_static_page=262
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/curve.svg?simply_static_page=262
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:103] Filesize: 208 bytes
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/curve.svg
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd8d7128a-4oC9Fo.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/curve.svg
[2024-11-09 06:13:33] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:33] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:33] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:33] [class-ss-page.php:119] Checking Content Identical:6cf298ae2fc0a8e1517aa14671125dfd991450fd===. Value: FALSE
[2024-11-09 06:13:33] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/drops-negative.svg
[2024-11-09 06:13:33] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 311
[2024-11-09 06:13:33] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd8dcad1a-CGBkNy.tmp
[2024-11-09 06:13:33] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/drops-negative.svg?simply_static_page=263
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/drops-negative.svg?simply_static_page=263
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:103] Filesize: 2268 bytes
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/drops-negative.svg
[2024-11-09 06:13:33] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd8dcad1a-CGBkNy.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/drops-negative.svg
[2024-11-09 06:13:34] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:34] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:34] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:34] [class-ss-page.php:119] Checking Content Identical:e44629229df9fcc5803e6d9bca16d55dad445177===. Value: FALSE
[2024-11-09 06:13:34] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/drops.svg
[2024-11-09 06:13:34] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 311
[2024-11-09 06:13:34] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:34] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd8e62581-181kAQ.tmp
[2024-11-09 06:13:34] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/drops.svg?simply_static_page=264
[2024-11-09 06:13:34] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/drops.svg?simply_static_page=264
[2024-11-09 06:13:34] [class-ss-url-fetcher.php:103] Filesize: 2343 bytes
[2024-11-09 06:13:34] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:34] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/drops.svg
[2024-11-09 06:13:34] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd8e62581-181kAQ.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/drops.svg
[2024-11-09 06:13:34] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:34] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:34] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:34] [class-ss-page.php:119] Checking Content Identical:e5853e3d159c04d3b642b84767b9e169f362f498===. Value: FALSE
[2024-11-09 06:13:34] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/mountains.svg
[2024-11-09 06:13:34] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 311
[2024-11-09 06:13:34] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:34] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd8ec2ed4-8i7KvO.tmp
[2024-11-09 06:13:34] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/mountains.svg?simply_static_page=265
[2024-11-09 06:13:34] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/mountains.svg?simply_static_page=265
[2024-11-09 06:13:34] [class-ss-url-fetcher.php:103] Filesize: 780 bytes
[2024-11-09 06:13:34] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:34] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/mountains.svg
[2024-11-09 06:13:34] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd8ec2ed4-8i7KvO.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/mountains.svg
[2024-11-09 06:13:34] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:35] [class-ss-page.php:119] Checking Content Identical:fa95def3162f5785da915ef9458e2888ad63badd===. Value: FALSE
[2024-11-09 06:13:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/opacity-fan.svg
[2024-11-09 06:13:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 311
[2024-11-09 06:13:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd8f150aa-LIKLm3.tmp
[2024-11-09 06:13:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/opacity-fan.svg?simply_static_page=266
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/opacity-fan.svg?simply_static_page=266
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:103] Filesize: 488 bytes
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/opacity-fan.svg
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd8f150aa-LIKLm3.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/opacity-fan.svg
[2024-11-09 06:13:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:35] [class-ss-page.php:119] Checking Content Identical:39b9456ab84656d9ba6dd6062237a1c33e1e124b===. Value: FALSE
[2024-11-09 06:13:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg
[2024-11-09 06:13:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 311
[2024-11-09 06:13:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd8fb4fd7-fbyWij.tmp
[2024-11-09 06:13:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg?simply_static_page=267
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg?simply_static_page=267
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:103] Filesize: 354 bytes
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd8fb4fd7-fbyWij.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/opacity-tilt.svg
[2024-11-09 06:13:35] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:35] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:35] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:35] [class-ss-page.php:119] Checking Content Identical:e581e7e6fc3157dfee90317a95d900a0c452ba9a===. Value: FALSE
[2024-11-09 06:13:35] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg
[2024-11-09 06:13:35] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 311
[2024-11-09 06:13:35] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd8ff0ab6-hXfNKp.tmp
[2024-11-09 06:13:35] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg?simply_static_page=268
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg?simply_static_page=268
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:103] Filesize: 189 bytes
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg
[2024-11-09 06:13:35] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd8ff0ab6-hXfNKp.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/pyramids-negative.svg
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:36] [class-ss-page.php:119] Checking Content Identical:53fe33c1d4c5c8a06654584345936076605ef05a===. Value: FALSE
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/pyramids.svg
[2024-11-09 06:13:36] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 311
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd903007a-5IZRoK.tmp
[2024-11-09 06:13:36] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/pyramids.svg?simply_static_page=269
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/pyramids.svg?simply_static_page=269
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:103] Filesize: 190 bytes
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/pyramids.svg
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd903007a-5IZRoK.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/pyramids.svg
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
